id,case_number,date,block,ucr_code,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,historical_wards,zip_code,community_area,census_tract,ward,boundary,police_district,police_beat
19839,HT249814,04/14/2011 04:44:00 PM,076XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,421,4,7.0,43.0,01A,1194519.0,1854804.0,2011,09/01/2022 03:42:17 PM,41.756507401,-87.562686593,"(41.756507401, -87.562686593)",43.0,22538.0,39.0,245.0,37.0,24.0,19.0,225.0
23419,JA334412,07/05/2017 12:43:00 AM,016XX N MAJOR AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2531,25,29.0,25.0,01A,1138148.0,1910277.0,2017,09/19/2022 03:41:05 PM,41.909933853,-87.767939666,"(41.909933853, -87.767939666)",52.0,22615.0,26.0,597.0,7.0,2.0,6.0,154.0
25213,JD272406,06/22/2020 01:01:00 PM,086XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,614,6,21.0,71.0,01A,1165855.0,1847347.0,2020,09/19/2022 03:41:05 PM,41.736700905,-87.667945593,"(41.736700905, -87.667945593)",6.0,21554.0,70.0,532.0,13.0,59.0,20.0,237.0
1248,G719468,11/30/2001 09:30:00 PM,079XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,True,False,623,6,6.0,44.0,01A,1177668.0,1852258.0,2001,09/19/2022 03:41:05 PM,41.749918509,-87.624518496,"(41.749918509, -87.624518496)",31.0,21546.0,40.0,1.0,32.0,59.0,20.0,228.0
2326,HJ557858,08/12/2003 08:45:00 PM,063XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,725,7,16.0,67.0,01A,1167751.0,1862802.0,2003,09/19/2022 03:41:05 PM,41.779071076,-87.660556431,"(41.779071076, -87.660556431)",19.0,22257.0,65.0,279.0,2.0,23.0,17.0,204.0
23802,JB137011,01/31/2018 11:26:00 PM,077XX S RACINE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,612,6,17.0,71.0,01A,1169662.0,1853531.0,2018,09/19/2022 03:41:05 PM,41.753589034,-87.653819041,"(41.753589034, -87.653819041)",17.0,21554.0,70.0,572.0,31.0,59.0,20.0,230.0
19136,HR608026,10/25/2009 10:49:00 PM,059XX W WALTON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1511,15,29.0,25.0,01A,1136774.0,1905727.0,2009,09/19/2022 03:41:05 PM,41.897472835,-87.773096424,"(41.897472835, -87.773096424)",52.0,4299.0,26.0,671.0,7.0,5.0,25.0,70.0
25040,JD209949,04/16/2020 02:57:00 AM,070XX S CLYDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,331,3,5.0,43.0,01A,1191427.0,1858764.0,2020,09/01/2022 03:42:17 PM,41.767449408,-87.57388984,"(41.767449408, -87.57388984)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0
25733,JE116833,01/19/2021 07:51:00 AM,013XX S SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1011,10,24.0,29.0,01A,1150593.0,1893519.0,2021,09/19/2022 03:41:05 PM,41.86371391,-87.722659484,"(41.86371391, -87.722659484)",36.0,21569.0,30.0,33.0,14.0,57.0,21.0,155.0
24292,JB514746,11/13/2018 06:09:00 PM,123XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,523,5,34.0,53.0,01A,1173889.0,1822967.0,2018,09/01/2022 03:42:17 PM,41.669624341,-87.639231527,"(41.669624341, -87.639231527)",45.0,21861.0,50.0,7.0,22.0,19.0,10.0,218.0
5047,HR351627,06/01/2009 04:05:00 AM,037XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,True,False,833,8,18.0,70.0,01A,1152260.0,1851960.0,2009,09/19/2022 03:41:05 PM,41.749637411,-87.717632896,"(41.749637411, -87.717632896)",6.0,4300.0,69.0,571.0,30.0,8.0,13.0,209.0
20686,HV546216,11/03/2012 05:45:00 AM,097XX S EXCHANGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,431,4,10.0,51.0,01A,1197451.0,1841021.0,2012,09/01/2022 03:42:17 PM,41.71861319,-87.552399964,"(41.71861319, -87.552399964)",47.0,21202.0,48.0,526.0,47.0,25.0,19.0,249.0
20149,HT582731,11/10/2011 02:40:00 AM,014XX W 84TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,614,6,18.0,71.0,01A,1168095.0,1849042.0,2011,09/01/2022 03:42:17 PM,41.741304411,-87.659690327,"(41.741304411, -87.659690327)",18.0,21554.0,70.0,531.0,13.0,59.0,20.0,237.0
19525,HS442290,08/02/2010 07:30:00 PM,005XX W 70TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,732,7,6.0,68.0,01A,1173677.0,1858487.0,2010,09/19/2022 03:41:05 PM,41.767100938,-87.638958942,"(41.767100938, -87.638958942)",31.0,21559.0,66.0,479.0,32.0,11.0,17.0,214.0
903,G378147,06/29/2001 02:50:00 AM,091XX S PAULINA ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,2221,22,21.0,73.0,01A,1166617.0,1843896.0,2001,09/19/2022 03:41:05 PM,41.727214643,-87.665251999,"(41.727214643, -87.665251999)",18.0,21554.0,72.0,632.0,13.0,59.0,9.0,245.0
1311,HH109379,01/06/2002 01:59:00 AM,031XX S KEELER AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1031,10,22.0,30.0,01A,1148883.0,1883496.0,2002,09/19/2022 03:41:05 PM,41.836242728,-87.729195703,"(41.836242728, -87.729195703)",14.0,21569.0,32.0,200.0,28.0,57.0,21.0,167.0
24949,JD145309,02/09/2020 03:45:00 AM,013XX N ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1423,14,26.0,24.0,01A,1158820.0,1909035.0,2020,09/19/2022 03:41:05 PM,41.906126675,-87.692032876,"(41.906126675, -87.692032876)",10.0,21560.0,25.0,288.0,49.0,4.0,7.0,62.0
22884,HZ493402,10/29/2016 01:03:00 AM,078XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,421,4,7.0,43.0,01A,1197842.0,1854031.0,2016,09/19/2022 03:41:05 PM,41.754303906,-87.550534489,"(41.754303906, -87.550534489)",43.0,22538.0,39.0,421.0,37.0,24.0,19.0,225.0
21338,HX229324,04/19/2014 10:38:00 AM,082XX S HOUSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,424,4,10.0,46.0,01A,1197918.0,1850978.0,2014,09/19/2022 03:41:05 PM,41.745924358,-87.550357793,"(41.745924358, -87.550357793)",47.0,21202.0,42.0,505.0,37.0,25.0,19.0,239.0
22151,HY466977,10/18/2015 04:26:00 PM,078XX S HONORE ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,611,6,17.0,71.0,01A,1165384.0,1852660.0,2015,09/19/2022 03:41:05 PM,41.751290535,-87.669521034,"(41.751290535, -87.669521034)",17.0,21554.0,70.0,573.0,31.0,59.0,20.0,231.0
23864,JB189927,03/17/2018 11:15:00 PM,049XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,931,9,20.0,61.0,01A,1166511.0,1871851.0,2018,09/19/2022 03:41:05 PM,41.80392916,-87.664844437,"(41.80392916, -87.664844437)",53.0,14924.0,59.0,740.0,4.0,37.0,23.0,118.0
19955,HT389395,07/10/2011 06:05:00 AM,012XX W 64TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,724,7,16.0,67.0,01A,1168990.0,1862337.0,2011,09/19/2022 03:41:05 PM,41.777768368,-87.656027569,"(41.777768368, -87.656027569)",19.0,22257.0,65.0,21.0,2.0,23.0,17.0,203.0
26679,JF192128,03/31/2022 06:42:00 AM,025XX N LAMON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,True,2521,25,31.0,19.0,01A,1143288.0,1916670.0,2022,09/19/2022 03:41:05 PM,41.927382386,-87.748897111,"(41.927382386, -87.748897111)",7.0,22615.0,19.0,304.0,17.0,2.0,6.0,176.0
26388,JE418337,10/22/2021 09:22:00 AM,078XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,611,6,17.0,71.0,01A,1165714.0,1852607.0,2021,09/01/2022 03:42:17 PM,41.751138103,-87.668313244,"(41.751138103, -87.668313244)",17.0,21554.0,70.0,573.0,31.0,59.0,20.0,231.0
19992,HT421725,07/29/2011 07:06:00 PM,082XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,631,6,6.0,44.0,01A,1182992.0,1850539.0,2011,09/19/2022 03:41:05 PM,41.745079376,-87.605062559,"(41.745079376, -87.605062559)",9.0,21546.0,40.0,141.0,35.0,61.0,20.0,235.0
20671,HV537785,10/28/2012 03:32:00 AM,005XX E 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,624,6,6.0,69.0,01A,1181310.0,1855408.0,2012,09/19/2022 03:41:05 PM,41.758479341,-87.611075845,"(41.758479341, -87.611075845)",31.0,21546.0,67.0,496.0,32.0,61.0,20.0,227.0
22011,HY362660,07/31/2015 12:10:00 AM,089XX S HOUSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,424,4,10.0,46.0,01A,1198074.0,1846300.0,2015,09/19/2022 03:41:05 PM,41.733083674,-87.549942225,"(41.733083674, -87.549942225)",47.0,21202.0,42.0,175.0,47.0,25.0,19.0,239.0
24039,JB340227,07/08/2018 08:04:00 AM,110XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,513,5,34.0,49.0,01A,1178220.0,1831585.0,2018,09/19/2022 03:41:05 PM,41.693176605,-87.6231207,"(41.693176605, -87.6231207)",30.0,21861.0,45.0,237.0,43.0,19.0,10.0,260.0
25385,JD331600,08/13/2020 11:50:00 PM,075XX S CHAPPEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,414,4,8.0,43.0,01A,1191180.0,1855362.0,2020,09/19/2022 03:41:05 PM,41.758120026,-87.57490513,"(41.758120026, -87.57490513)",9.0,22538.0,39.0,420.0,35.0,24.0,19.0,222.0
1939,HH855852,12/23/2002 02:30:00 PM,048XX W HUBBARD ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1532,15,28.0,25.0,01A,1143873.0,1902568.0,2002,09/01/2022 03:42:17 PM,41.888674007,-87.747101603,"(41.888674007, -87.747101603)",11.0,22216.0,26.0,695.0,45.0,32.0,25.0,81.0
24661,JC363198,07/24/2019 08:24:00 PM,040XX S ELLIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,214,2,4.0,36.0,01A,1183168.0,1878399.0,2019,09/19/2022 03:41:05 PM,41.821525619,-87.603551263,"(41.821525619, -87.603551263)",1.0,4301.0,2.0,220.0,10.0,36.0,24.0,104.0
836,G305406,05/27/2001 04:11:00 AM,040XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,815,8,14.0,57.0,01A,1150353.0,1877152.0,2001,09/01/2022 03:42:17 PM,41.818805434,-87.723966795,"(41.818805434, -87.723966795)",49.0,22248.0,54.0,591.0,8.0,56.0,13.0,105.0
25621,JD412156,11/16/2020 11:58:00 PM,013XX W CERMAK RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1235,12,25.0,31.0,01A,1167940.0,1889544.0,2020,09/19/2022 03:41:05 PM,41.852449912,-87.659094296,"(41.852449912, -87.659094296)",8.0,14920.0,33.0,365.0,26.0,43.0,15.0,158.0
26842,JF281025,06/18/2022 06:18:00 PM,052XX W KAMERLING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2532,25,37.0,25.0,01A,1141031.0,1908480.0,2022,03/30/2023 03:40:30 PM,41.904950043,-87.757392877,"(41.904950043, -87.757392877)",4.0,4299.0,26.0,599.0,45.0,5.0,6.0,145.0
23219,JA209299,04/02/2017 01:04:00 AM,085XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,613,6,21.0,71.0,01A,1171804.0,1848175.0,2017,09/01/2022 03:42:17 PM,41.738844769,-87.646126146,"(41.738844769, -87.646126146)",18.0,21554.0,70.0,530.0,13.0,59.0,20.0,233.0
20253,HV125847,01/21/2012 01:25:00 AM,003XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1831,18,42.0,8.0,01A,1174001.0,1905669.0,2012,09/19/2022 03:41:05 PM,41.896565217,-87.636368223,"(41.896565217, -87.636368223)",41.0,4446.0,37.0,652.0,46.0,54.0,14.0,51.0
24253,JB489160,10/25/2018 10:57:00 AM,041XX W DIVERSEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2523,25,31.0,21.0,01A,1148378.0,1918296.0,2018,09/19/2022 03:41:05 PM,41.93174755,-87.730151223,"(41.93174755, -87.730151223)",7.0,22615.0,23.0,464.0,17.0,2.0,6.0,181.0
19275,HS173414,02/20/2010 01:18:00 PM,003XX W 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,731,7,17.0,69.0,01A,1175143.0,1855216.0,2010,09/19/2022 03:41:05 PM,41.758092329,-87.633682992,"(41.758092329, -87.633682992)",17.0,21554.0,67.0,494.0,32.0,11.0,17.0,210.0
2071,HJ258763,03/23/2003 06:15:00 AM,004XX E 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,313,3,20.0,42.0,01A,1180180.0,1863333.0,2003,09/01/2022 03:42:17 PM,41.780252316,-87.614974583,"(41.780252316, -87.614974583)",53.0,22260.0,9.0,331.0,4.0,60.0,18.0,275.0
24022,JB319606,06/23/2018 06:40:00 PM,055XX S SHIELDS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,711,7,3.0,68.0,01A,1174913.0,1868171.0,2018,09/01/2022 03:42:17 PM,41.793647419,-87.634139894,"(41.793647419, -87.634139894)",12.0,21559.0,66.0,166.0,9.0,11.0,17.0,135.0
18961,HR431397,07/16/2009 06:58:00 AM,041XX W 21ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1012,10,24.0,29.0,01A,1149205.0,1889771.0,2009,09/19/2022 03:41:05 PM,41.853455918,-87.727851822,"(41.853455918, -87.727851822)",36.0,21569.0,30.0,753.0,14.0,57.0,21.0,109.0
26981,JF356883,08/16/2022 10:23:00 AM,000XX W 69TH ST,110,HOMICIDE,FIRST DEGREE MURDER,CTA PROPERTY,True,False,731,7,6.0,69.0,01A,1177279.0,1859276.0,2022,09/19/2022 03:41:05 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",31.0,22260.0,67.0,513.0,32.0,11.0,17.0,201.0
21171,HW549623,11/27/2013 03:12:00 AM,075XX N GREENVIEW AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2422,24,49.0,1.0,01A,1164982.0,1950079.0,2013,09/01/2022 03:42:17 PM,42.018624468,-87.668227301,"(42.018624468, -87.668227301)",3.0,21853.0,10.0,357.0,5.0,9.0,11.0,32.0
21484,HX349583,07/19/2014 07:10:00 PM,000XX E 43RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,215,2,3.0,38.0,01A,1177637.0,1876531.0,2014,09/19/2022 03:41:05 PM,41.81652679,-87.623898223,"(41.81652679, -87.623898223)",12.0,4301.0,4.0,163.0,9.0,36.0,24.0,102.0
19102,HR558093,09/27/2009 04:42:00 PM,052XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,934,9,16.0,61.0,01A,1170200.0,1870161.0,2009,09/19/2022 03:41:05 PM,41.799212087,-87.651364176,"(41.799212087, -87.651364176)",19.0,14924.0,59.0,791.0,4.0,37.0,23.0,127.0
24156,JB417492,09/01/2018 04:35:00 AM,007XX N CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1524,15,37.0,25.0,01A,1138891.0,1904389.0,2018,09/01/2022 03:42:17 PM,41.893763001,-87.765353356,"(41.893763001, -87.765353356)",4.0,22216.0,26.0,672.0,45.0,32.0,25.0,67.0
20884,HW282138,05/19/2013 10:55:00 PM,031XX N KIMBALL AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1412,14,35.0,21.0,01A,1153178.0,1920660.0,2013,09/01/2022 03:42:17 PM,41.938140531,-87.712448951,"(41.938140531, -87.712448951)",15.0,21538.0,22.0,216.0,12.0,39.0,7.0,168.0
23882,JB212246,04/05/2018 10:36:00 AM,069XX S CLYDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,331,3,5.0,43.0,01A,1191408.0,1859410.0,2018,09/01/2022 03:42:17 PM,41.769222543,-87.573938576,"(41.769222543, -87.573938576)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0
1675,HH569190,08/09/2002 08:55:00 PM,057XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,712,7,16.0,68.0,01A,1171289.0,1866701.0,2002,09/19/2022 03:41:05 PM,41.789693689,-87.647471791,"(41.789693689, -87.647471791)",19.0,21559.0,66.0,113.0,2.0,11.0,17.0,261.0
1495,HH384625,05/20/2002 04:25:00 PM,016XX N KEYSTONE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2534,25,30.0,23.0,01A,1149130.0,1910684.0,2002,09/19/2022 03:41:05 PM,41.910844969,-87.727585312,"(41.910844969, -87.727585312)",27.0,22615.0,24.0,285.0,49.0,2.0,6.0,194.0
26018,JE272719,06/20/2021 06:13:00 PM,076XX S VERNON AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,True,624,6,6.0,69.0,01A,1180566.0,1854513.0,2021,09/19/2022 03:41:05 PM,41.756040473,-87.613829953,"(41.756040473, -87.613829953)",31.0,21546.0,67.0,496.0,32.0,61.0,20.0,227.0
4018,HN253264,03/28/2007 10:41:00 PM,051XX W CARMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,1623,16,45.0,11.0,01A,1141180.0,1933432.0,2007,09/19/2022 03:41:05 PM,41.973418034,-87.756228507,"(41.973418034, -87.756228507)",20.0,21869.0,11.0,128.0,50.0,48.0,12.0,58.0
5119,HR411794,07/13/2009 12:13:00 PM,059XX S HONORE ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,714,7,15.0,67.0,01A,1165038.0,1865189.0,2009,09/19/2022 03:41:05 PM,41.785679126,-87.670435099,"(41.785679126, -87.670435099)",44.0,22257.0,65.0,275.0,3.0,23.0,17.0,164.0
20863,HW260281,05/04/2013 04:47:00 PM,072XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,False,False,735,7,17.0,67.0,01A,1166934.0,1856782.0,2013,09/01/2022 03:42:17 PM,41.762568912,-87.663723461,"(41.762568912, -87.663723461)",17.0,22257.0,65.0,432.0,31.0,23.0,17.0,216.0
1807,HH702084,10/09/2002 07:40:00 AM,005XX N TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,1313,12,27.0,23.0,01A,1155283.0,1903394.0,2002,09/01/2022 03:42:17 PM,41.890719081,-87.705177359,"(41.890719081, -87.705177359)",41.0,21184.0,24.0,177.0,46.0,28.0,15.0,80.0
2120,HJ320635,04/24/2003 03:30:00 PM,062XX S PAULINA ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,714,7,15.0,67.0,01A,1166079.0,1863357.0,2003,09/19/2022 03:41:05 PM,41.780629799,-87.666670374,"(41.780629799, -87.666670374)",44.0,22257.0,65.0,276.0,3.0,23.0,17.0,164.0
19015,HR480904,08/13/2009 05:35:00 AM,071XX S RIDGELAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,324,3,5.0,43.0,01A,1189100.0,1858145.0,2009,09/01/2022 03:42:17 PM,41.765806885,-87.582438963,"(41.765806885, -87.582438963)",32.0,22538.0,39.0,452.0,37.0,24.0,18.0,217.0
20969,HW350944,07/06/2013 05:50:00 PM,028XX W FLOURNOY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1135,11,2.0,27.0,01A,1157452.0,1896904.0,2013,09/01/2022 03:42:17 PM,41.872866052,-87.697388322,"(41.872866052, -87.697388322)",48.0,21184.0,28.0,714.0,23.0,28.0,16.0,146.0
22647,HZ354586,07/23/2016 07:00:00 AM,044XX S WOLCOTT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,924,9,12.0,61.0,01A,1164433.0,1875168.0,2016,09/19/2022 03:41:05 PM,41.813075494,-87.672371983,"(41.813075494, -87.672371983)",29.0,14924.0,59.0,706.0,3.0,37.0,23.0,108.0
24856,JC531540,12/02/2019 10:46:00 AM,057XX W ERIE ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,1511,15,29.0,25.0,01A,1137893.0,1903719.0,2019,09/19/2022 03:41:05 PM,41.891942506,-87.769034916,"(41.891942506, -87.769034916)",52.0,22216.0,26.0,672.0,7.0,32.0,25.0,70.0
20119,HT564834,10/29/2011 06:35:00 AM,015XX S HARDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,1014,10,24.0,29.0,01A,1150299.0,1892173.0,2011,09/19/2022 03:41:05 PM,41.860026059,-87.723773831,"(41.860026059, -87.723773831)",36.0,21569.0,30.0,33.0,14.0,57.0,21.0,156.0
4742,HP575678,09/16/2008 09:01:00 PM,054XX S MOZART ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,911,9,14.0,63.0,01A,1158302.0,1868406.0,2008,09/19/2022 03:41:05 PM,41.794646876,-87.695045022,"(41.794646876, -87.695045022)",49.0,22248.0,61.0,777.0,8.0,56.0,23.0,120.0
22627,HZ353096,07/17/2016 08:27:00 PM,005XX N LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1532,15,37.0,25.0,01A,1142935.0,1903109.0,2016,09/01/2022 03:42:17 PM,41.890176109,-87.750532837,"(41.890176109, -87.750532837)",11.0,22216.0,26.0,694.0,45.0,32.0,25.0,81.0
4485,HP287494,04/18/2008 06:35:00 PM,007XX W 115TH ST,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,True,False,2233,22,34.0,49.0,01A,1173567.0,1828606.0,2008,09/19/2022 03:41:05 PM,41.685105781,-87.640243993,"(41.685105781, -87.640243993)",45.0,21861.0,45.0,486.0,22.0,19.0,9.0,258.0
23172,HZ373496,07/30/2016 07:00:00 AM,006XX E PERSHING RD,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,212,2,4.0,36.0,01A,1180939.0,1879246.0,2016,09/01/2022 03:42:17 PM,41.823901511,-87.611702199,"(41.823901511, -87.611702199)",1.0,4301.0,4.0,582.0,10.0,36.0,24.0,104.0
2131,HJ327356,04/28/2003 12:01:00 AM,030XX S DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1032,10,22.0,30.0,01A,1153184.0,1884165.0,2003,09/01/2022 03:42:17 PM,41.837994453,-87.713395906,"(41.837994453, -87.713395906)",14.0,21569.0,32.0,312.0,28.0,57.0,21.0,166.0
2829,HK528781,08/01/2004 02:30:00 AM,005XX N SAWYER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1121,11,27.0,23.0,01A,1154613.0,1903462.0,2004,09/19/2022 03:41:05 PM,41.890919112,-87.707636117,"(41.890919112, -87.707636117)",41.0,21572.0,24.0,177.0,46.0,30.0,16.0,65.0
2339,HJ576507,08/21/2003 06:40:00 AM,032XX N SHEFFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,True,False,1924,19,44.0,6.0,01A,1169040.0,1921620.0,2003,09/19/2022 03:41:05 PM,41.94044477,-87.654124986,"(41.94044477, -87.654124986)",38.0,4449.0,57.0,710.0,25.0,22.0,5.0,28.0
3652,HM414502,06/22/2006 08:10:00 PM,014XX S KOMENSKY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1011,10,24.0,29.0,01A,1149613.0,1892891.0,2006,09/01/2022 03:42:17 PM,41.862009675,-87.726273338,"(41.862009675, -87.726273338)",36.0,21569.0,30.0,761.0,14.0,57.0,21.0,155.0
19031,HR483123,08/15/2009 01:46:00 AM,107XX S LAFAYETTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,513,5,34.0,49.0,01A,1177828.0,1833803.0,2009,09/19/2022 03:41:05 PM,41.699271976,-87.624489055,"(41.699271976, -87.624489055)",45.0,21861.0,45.0,524.0,22.0,19.0,10.0,260.0
21214,HX105434,01/06/2014 11:12:00 PM,029XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,823,8,15.0,66.0,01A,1157677.0,1862720.0,2014,09/19/2022 03:41:05 PM,41.779056401,-87.697491099,"(41.779056401, -87.697491099)",44.0,21867.0,64.0,182.0,2.0,58.0,13.0,276.0
20620,HV477865,09/16/2012 08:07:00 AM,013XX N LATROBE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,2532,25,37.0,25.0,01A,1141131.0,1908376.0,2012,09/01/2022 03:42:17 PM,41.904662812,-87.757028108,"(41.904662812, -87.757028108)",4.0,4299.0,26.0,599.0,45.0,5.0,6.0,145.0
20040,HS254127,05/29/2011 07:33:00 PM,062XX S ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,825,8,15.0,66.0,01A,1160113.0,1863142.0,2011,09/01/2022 03:42:17 PM,41.780164653,-87.688548837,"(41.780164653, -87.688548837)",44.0,21867.0,64.0,111.0,2.0,58.0,13.0,274.0
20171,HT616260,12/03/2011 03:45:00 PM,062XX S ST LAWRENCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,313,3,20.0,42.0,01A,1181305.0,1863867.0,2011,09/01/2022 03:42:17 PM,41.781691798,-87.610833743,"(41.781691798, -87.610833743)",53.0,22260.0,9.0,331.0,4.0,60.0,18.0,275.0
24862,JC539191,12/08/2019 12:33:00 PM,087XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2223,22,21.0,71.0,01A,1173502.0,1846866.0,2019,09/01/2022 03:42:17 PM,41.735215323,-87.639943666,"(41.735215323, -87.639943666)",18.0,21554.0,70.0,608.0,13.0,59.0,9.0,243.0
1712,HH611790,08/30/2002 01:05:00 AM,004XX S CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1513,15,29.0,25.0,01A,1139129.0,1897372.0,2002,09/01/2022 03:42:17 PM,41.874503125,-87.764650028,"(41.874503125, -87.764650028)",52.0,22216.0,26.0,68.0,7.0,32.0,25.0,97.0
2422,HJ672631,10/05/2003 04:35:00 AM,002XX W 106TH ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,512,5,34.0,49.0,01A,1176416.0,1834647.0,2003,09/19/2022 03:41:05 PM,41.701619808,-87.629633892,"(41.701619808, -87.629633892)",45.0,21861.0,45.0,524.0,22.0,19.0,10.0,256.0
